# E[GeV]  cos_zenith  Pee  Pemu  Petau  Pmue  Pmumu  Pmutau  Ptaue  Ptaumu  Ptautau
1.062387e-01  -5.714286e-01  5.336102e-01  1.117807e-01  3.546091e-01  3.053911e-01  9.881583e-02  5.957931e-01  1.609987e-01  7.894035e-01  4.959777e-02
1.071612e-01  -5.714286e-01  5.443244e-01  2.905766e-01  1.650990e-01  1.870476e-01  5.692002e-01  2.437522e-01  2.686280e-01  1.402232e-01  5.911488e-01
1.080917e-01  -5.714286e-01  4.992371e-01  1.897790e-01  3.109839e-01  3.885214e-01  3.414032e-01  2.700754e-01  1.122415e-01  4.688178e-01  4.189407e-01
1.090302e-01  -5.714286e-01  5.611923e-01  1.988907e-01  2.399170e-01  1.585599e-01  2.691803e-01  5.722598e-01  2.802478e-01  5.319290e-01  1.878232e-01
1.099769e-01  -5.714286e-01  4.928397e-01  2.892086e-01  2.179516e-01  3.611267e-01  6.017013e-01  3.717196e-02  1.460335e-01  1.090901e-01  7.448764e-01
1.109319e-01  -5.714286e-01  5.540435e-01  1.300828e-01  3.158737e-01  2.214473e-01  9.888527e-02  6.796674e-01  2.245092e-01  7.710319e-01  4.458862e-03
1.118951e-01  -5.714286e-01  5.099707e-01  3.336401e-01  1.563892e-01  2.738620e-01  6.565796e-01  6.955836e-02  2.161673e-01  9.780321e-03  7.740524e-01
1.128667e-01  -5.714286e-01  5.351289e-01  1.249442e-01  3.399269e-01  3.053038e-01  1.447074e-01  5.499888e-01  1.595673e-01  7.303485e-01  1.100842e-01
1.138467e-01  -5.714286e-01  5.349740e-01  3.166323e-01  1.483937e-01  1.944269e-01  5.345072e-01  2.710660e-01  2.705991e-01  1.488605e-01  5.805403e-01
1.148352e-01  -5.714286e-01  5.183812e-01  1.655600e-01  3.160588e-01  3.595277e-01  3.076223e-01  3.328500e-01  1.220911e-01  5.268177e-01  3.510912e-01
1.158323e-01  -5.714286e-01  5.568499e-01  2.690025e-01  1.741476e-01  1.523192e-01  3.593930e-01  4.882878e-01  2.908308e-01  3.716045e-01  3.375646e-01
1.168381e-01  -5.714286e-01  5.101744e-01  2.187195e-01  2.711061e-01  3.744327e-01  4.724407e-01  1.531265e-01  1.153928e-01  3.088397e-01  5.757674e-01
1.178526e-01  -5.714286e-01  5.724704e-01  2.199996e-01  2.075300e-01  1.431389e-01  2.187918e-01  6.380693e-01  2.843906e-01  5.612086e-01  1.544008e-01
1.188759e-01  -5.714286e-01  5.103261e-01  2.627799e-01  2.268940e-01  3.631694e-01  5.845971e-01  5.223350e-02  1.265045e-01  1.526230e-01  7.208725e-01
1.199081e-01  -5.714286e-01  5.833704e-01  1.834609e-01  2.331687e-01  1.505333e-01  1.371288e-01  7.123380e-01  2.660963e-01  6.794103e-01  5.449338e-02
1.209493e-01  -5.714286e-01  5.159450e-01  2.910201e-01  1.930349e-01  3.422362e-01  6.422687e-01  1.549516e-02  1.418188e-01  6.671125e-02  7.914700e-01
1.219995e-01  -5.714286e-01  5.922538e-01  1.611632e-01  2.465830e-01  1.603779e-01  1.016435e-01  7.379786e-01  2.473683e-01  7.371934e-01  1.543834e-02
1.230588e-01  -5.714286e-01  5.241286e-01  3.050715e-01  1.707999e-01  3.229633e-01  6.653619e-01  1.167479e-02  1.529081e-01  2.956655e-02  8.175253e-01
1.241273e-01  -5.714286e-01  6.011766e-01  1.500674e-01  2.487560e-01  1.646316e-01  9.050146e-02  7.448670e-01  2.341918e-01  7.594311e-01  6.377076e-03
1.252051e-01  -5.714286e-01  5.330339e-01  3.084743e-01  1.584918e-01  3.108388e-01  6.738658e-01  1.529537e-02  1.561273e-01  1.765986e-02  8.262128e-01
1.262923e-01  -5.714286e-01  6.110122e-01  1.473200e-01  2.416677e-01  1.602469e-01  8.744858e-02  7.523045e-01  2.287409e-01  7.652314e-01  6.027736e-03
1.273888e-01  -5.714286e-01  5.420876e-01  3.032103e-01  1.547022e-01  3.072568e-01  6.790767e-01  1.366646e-02  1.506556e-01  1.771303e-02  8.316314e-01
1.284950e-01  -5.714286e-01  6.213995e-01  1.523589e-01  2.262416e-01  1.475049e-01  8.641012e-02  7.660849e-01  2.310955e-01  7.612310e-01  7.673461e-03
1.296107e-01  -5.714286e-01  5.519843e-01  2.887059e-01  1.593098e-01  3.106862e-01  6.815449e-01  7.768922e-03  1.373295e-01  2.974917e-02  8.329213e-01
1.307361e-01  -5.714286e-01  6.307535e-01  1.669999e-01  2.022466e-01  1.295098e-01  9.221430e-02  7.782759e-01  2.397367e-01  7.407858e-01  1.947752e-02
1.318713e-01  -5.714286e-01  5.646433e-01  2.625564e-01  1.728003e-01  3.165434e-01  6.710209e-01  1.243572e-02  1.188133e-01  6.642276e-02  8.147640e-01
1.330163e-01  -5.714286e-01  6.364164e-01  1.938973e-01  1.696863e-01  1.127660e-01  1.200507e-01  7.671833e-01  2.508176e-01  6.860520e-01  6.313036e-02
1.341713e-01  -5.714286e-01  5.828165e-01  2.229549e-01  1.942287e-01  3.165019e-01  6.280752e-01  5.542285e-02  1.006816e-01  1.489699e-01  7.503485e-01
1.353363e-01  -5.714286e-01  6.354505e-01  2.331538e-01  1.313957e-01  1.075028e-01  1.918031e-01  7.006941e-01  2.570467e-01  5.750431e-01  1.679102e-01
1.365114e-01  -5.714286e-01  6.087223e-01  1.729988e-01  2.182789e-01  2.991584e-01  5.311179e-01  1.697238e-01  9.211933e-02  2.958833e-01  6.119974e-01
1.376967e-01  -5.714286e-01  6.266900e-01  2.773911e-01  9.591888e-02  1.253151e-01  3.243139e-01  5.503710e-01  2.479950e-01  3.982950e-01  3.537101e-01
1.388924e-01  -5.714286e-01  6.413105e-01  1.255640e-01  2.331255e-01  2.547548e-01  3.737989e-01  3.714463e-01  1.039347e-01  5.006371e-01  3.954282e-01
1.400984e-01  -5.714286e-01  6.139208e-01  3.081104e-01  7.796879e-02  1.716797e-01  5.064709e-01  3.218494e-01  2.143995e-01  1.854187e-01  6.001818e-01
1.413148e-01  -5.714286e-01  6.731878e-01  1.040346e-01  2.227777e-01  1.852419e-01  1.913224e-01  6.234357e-01  1.415704e-01  7.046431e-01  1.537866e-01
1.425419e-01  -5.714286e-01  6.079191e-01  2.998451e-01  9.223579e-02  2.344562e-01  6.743805e-01  9.116333e-02  1.576247e-01  2.577444e-02  8.166009e-01
1.437796e-01  -5.714286e-01  6.908458e-01  1.314834e-01  1.776708e-01  1.148235e-01  7.571541e-02  8.094610e-01  1.943306e-01  7.928012e-01  1.286820e-02
1.450280e-01  -5.714286e-01  6.226372e-01  2.384445e-01  1.389184e-01  2.779864e-01  7.163196e-01  5.694010e-03  9.937644e-02  4.523595e-02  8.553876e-01
1.462873e-01  -5.714286e-01  6.829912e-01  2.061520e-01  1.108568e-01  8.670937e-02  1.395872e-01  7.737035e-01  2.302994e-01  6.542609e-01  1.154397e-01
1.475575e-01  -5.714286e-01  6.624484e-01  1.476207e-01  1.899309e-01  2.596321e-01  5.475678e-01  1.928001e-01  7.791947e-02  3.048116e-01  6.172690e-01
1.488387e-01  -5.714286e-01  6.559050e-01  2.804611e-01  6.363390e-02  1.314410e-01  4.049824e-01  4.635766e-01  2.126540e-01  3.145565e-01  4.727895e-01
1.501311e-01  -5.714286e-01  7.081241e-01  9.428205e-02  1.975938e-01  1.738394e-01  2.400651e-01  5.860955e-01  1.180365e-01  6.656529e-01  2.163107e-01
1.514347e-01  -5.714286e-01  6.403459e-01  2.812987e-01  7.835534e-02  2.196179e-01  6.916324e-01  8.874974e-02  1.400362e-01  2.706888e-02  8.328949e-01
1.527496e-01  -5.714286e-01  7.232482e-01  1.372724e-01  1.394794e-01  8.696824e-02  6.493175e-02  8.481000e-01  1.897835e-01  7.977958e-01  1.242063e-02
1.540759e-01  -5.714286e-01  6.678016e-01  1.876940e-01  1.445044e-01  2.585549e-01  6.959167e-01  4.552842e-02  7.364352e-02  1.163893e-01  8.099671e-01
1.554137e-01  -5.714286e-01  6.938485e-01  2.416394e-01  6.451205e-02  9.359246e-02  2.632582e-01  6.431494e-01  2.125590e-01  4.951024e-01  2.923386e-01
1.567632e-01  -5.714286e-01  7.244265e-01  9.319333e-02  1.823802e-01  1.855924e-01  3.467103e-01  4.676973e-01  8.998110e-02  5.600964e-01  3.499225e-01
1.581243e-01  -5.714286e-01  6.635893e-01  2.759291e-01  6.048164e-02  1.925647e-01  6.593754e-01  1.480599e-01  1.438460e-01  6.469551e-02  7.914585e-01
1.594973e-01  -5.714286e-01  7.471834e-01  1.235602e-01  1.292564e-01  8.016880e-02  6.287113e-02  8.569601e-01  1.726478e-01  8.135686e-01  1.378355e-02
1.608823e-01  -5.714286e-01  6.919868e-01  1.746818e-01  1.333313e-01  2.426798e-01  7.072560e-01  5.006423e-02  6.533336e-02  1.180622e-01  8.166045e-01
1.622792e-01  -5.714286e-01  7.082274e-01  2.418370e-01  4.993563e-02  9.482154e-02  3.028913e-01  6.022871e-01  1.969511e-01  4.552717e-01  3.477772e-01
1.636883e-01  -5.714286e-01  7.548095e-01  8.075381e-02  1.644367e-01  1.497714e-01  2.735683e-01  5.766603e-01  9.541919e-02  6.456779e-01  2.589029e-01
1.651096e-01  -5.714286e-01  6.823671e-01  2.494911e-01  6.814178e-02  2.078721e-01  7.367572e-01  5.537067e-02  1.097608e-01  1.375167e-02  8.764876e-01
1.665432e-01  -5.714286e-01  7.564987e-01  1.556325e-01  8.786886e-02  6.025438e-02  7.610401e-02  8.636416e-01  1.832469e-01  7.682635e-01  4.848953e-02
1.679893e-01  -5.714286e-01  7.365213e-01  1.161630e-01  1.473157e-01  2.075947e-01  5.754301e-01  2.169752e-01  5.588400e-02  3.084068e-01  6.357092e-01
1.694479e-01  -5.714286e-01  7.029227e-01  2.601168e-01  3.696055e-02  1.401600e-01  5.354378e-01  3.244022e-01  1.569174e-01  2.044454e-01  6.386373e-01
1.709193e-01  -5.714286e-01  7.832734e-01  9.366290e-02  1.230637e-01  7.974231e-02  8.539412e-02  8.348636e-01  1.369843e-01  8.209430e-01  4.207275e-02
1.724033e-01  -5.714286e-01  7.205710e-01  1.702058e-01  1.092232e-01  2.219651e-01  7.486447e-01  2.939020e-02  5.746391e-02  8.114947e-02  8.613866e-01
1.739003e-01  -5.714286e-01  7.350381e-01  2.289349e-01  3.602703e-02  8.801644e-02  3.169191e-01  5.950645e-01  1.769454e-01  4.541461e-01  3.689085e-01
1.754103e-01  -5.714286e-01  7.918811e-01  7.070649e-02  1.374125e-01  1.133942e-01  2.132318e-01  6.733740e-01  9.472473e-02  7.160617e-01  1.892136e-01
1.769334e-01  -5.714286e-01  7.165774e-01  2.073522e-01  7.607038e-02  2.085482e-01  7.871882e-01  4.263515e-03  7.487436e-02  5.459536e-03  9.196661e-01
1.784697e-01  -5.714286e-01  7.639480e-01  1.904142e-01  4.563780e-02  6.079369e-02  1.766276e-01  7.625787e-01  1.752583e-01  6.329582e-01  1.917835e-01
1.800193e-01  -5.714286e-01  7.938287e-01  6.966450e-02  1.365068e-01  1.379264e-01  3.427678e-01  5.193057e-01  6.824489e-02  5.875677e-01  3.441874e-01
1.815824e-01  -5.714286e-01  7.214198e-01  2.233037e-01  5.527644e-02  1.890014e-01  7.655593e-01  4.543926e-02  8.957875e-02  1.113695e-02  8.992843e-01
1.831591e-01  -5.714286e-01  7.848464e-01  1.623636e-01  5.278998e-02  4.951137e-02  1.112558e-01  8.392328e-01  1.656422e-01  7.263806e-01  1.079772e-01
1.847495e-01  -5.714286e-01  7.971598e-01  7.281524e-02  1.300250e-01  1.480551e-01  4.223262e-01  4.296187e-01  5.478516e-02  5.048586e-01  4.403563e-01
1.863537e-01  -5.714286e-01  7.296423e-01  2.253308e-01  4.502686e-02  1.754514e-01  7.448848e-01  7.966383e-02  9.490629e-02  2.978440e-02  8.753093e-01
1.879718e-01  -5.714286e-01  7.979506e-01  1.491528e-01  5.289662e-02  4.490002e-02  9.167988e-02  8.634201e-01  1.571494e-01  7.591673e-01  8.368329e-02
1.896039e-01  -5.714286e-01  8.052865e-01  7.116209e-02  1.235514e-01  1.452515e-01  4.404854e-01  4.142631e-01  4.946200e-02  4.883525e-01  4.621855e-01
1.912502e-01  -5.714286e-01  7.382390e-01  2.191176e-01  4.264333e-02  1.715917e-01  7.524411e-01  7.596721e-02  9.016927e-02  2.844127e-02  8.813895e-01
1.929109e-01  -5.714286e-01  8.038909e-01  1.504107e-01  4.569844e-02  4.344966e-02  1.032314e-01  8.533189e-01  1.526594e-01  7.463579e-01  1.009827e-01
1.945859e-01  -5.714286e-01  8.187370e-01  6.342433e-02  1.178386e-01  1.307961e-01  3.965197e-01  4.726843e-01  5.046693e-02  5.400560e-01  4.094771e-01
1.962755e-01  -5.714286e-01  7.476612e-01  2.048569e-01  4.748184e-02  1.759886e-01  7.863240e-01  3.768736e-02  7.635012e-02  8.819081e-03  9.148308e-01
1.979798e-01  -5.714286e-01  8.021448e-01  1.647995e-01  3.305568e-02  4.761847e-02  1.559870e-01  7.963946e-01  1.502368e-01  6.792135e-01  1.705498e-01
1.996988e-01  -5.714286e-01  8.356779e-01  5.452038e-02  1.098017e-01  1.049294e-01  2.934518e-01  6.016188e-01  5.939263e-02  6.520278e-01  2.885795e-01
2.014328e-01  -5.714286e-01  7.616023e-01  1.783043e-01  6.009337e-02  1.825465e-01  8.161517e-01  1.301722e-03  5.585114e-02  5.543955e-03  9.386049e-01
2.031818e-01  -5.714286e-01  7.922756e-01  1.882360e-01  1.948842e-02  6.386746e-02  2.771733e-01  6.589592e-01  1.438570e-01  5.345907e-01  3.215523e-01
2.049460e-01  -5.714286e-01  8.507356e-01  5.525905e-02  9.400532e-02  7.057991e-02  1.543779e-01  7.750422e-01  7.868446e-02  7.903631e-01  1.309525e-01
2.067256e-01  -5.714286e-01  7.854155e-01  1.357063e-01  7.887817e-02  1.794898e-01  7.816445e-01  3.886565e-02  3.509466e-02  8.264917e-02  8.822562e-01
2.085206e-01  -5.714286e-01  7.776815e-01  2.089129e-01  1.340561e-02  9.740051e-02  4.819313e-01  4.206682e-01  1.249179e-01  3.091559e-01  5.659262e-01
2.103312e-01  -5.714286e-01  8.543034e-01  7.923632e-02  6.646025e-02  3.948445e-02  5.017078e-02  9.103448e-01  1.062121e-01  8.705929e-01  2.319498e-02
2.121575e-01  -5.714286e-01  8.210821e-01  8.333553e-02  9.558238e-02  1.522689e-01  6.153020e-01  2.324291e-01  2.664906e-02  3.013624e-01  6.719885e-01
2.139996e-01  -5.714286e-01  7.698913e-01  2.052642e-01  2.484447e-02  1.418496e-01  7.186689e-01  1.394814e-01  8.825905e-02  7.606686e-02  8.356741e-01
2.158578e-01  -5.714286e-01  8.371103e-01  1.308882e-01  3.200151e-02  3.409767e-02  9.975034e-02  8.661520e-01  1.287921e-01  7.693614e-01  1.018465e-01
2.177321e-01  -5.714286e-01  8.586542e-01  4.673468e-02  9.461112e-02  9.690477e-02  3.195206e-01  5.835746e-01  4.444103e-02  6.337447e-01  3.218143e-01
2.196226e-01  -5.714286e-01  7.864130e-01  1.580952e-01  5.549180e-02  1.699991e-01  8.297569e-01  2.439773e-04  4.358787e-02  1.214791e-02  9.442642e-01
2.215296e-01  -5.714286e-01  8.034993e-01  1.865879e-01  9.912838e-03  7.303150e-02  3.785905e-01  5.483780e-01  1.234692e-01  4.348216e-01  4.417092e-01
2.234532e-01  -5.714286e-01  8.731812e-01  6.217703e-02  6.464173e-02  3.985242e-02  6.494489e-02  8.952027e-01  8.696634e-02  8.728781e-01  4.015559e-02
2.253934e-01  -5.714286e-01  8.330912e-01  8.127738e-02  8.563145e-02  1.457402e-01  6.392682e-01  2.149917e-01  2.116866e-02  2.794545e-01  6.993769e-01
2.273505e-01  -5.714286e-01  7.833419e-01  1.935832e-01  2.307492e-02  1.378834e-01  7.414032e-01  1.207134e-01  7.877474e-02  6.501358e-02  8.562117e-01
2.293246e-01  -5.714286e-01  8.448522e-01  1.339190e-01  2.122882e-02  3.461706e-02  1.374228e-01  8.279601e-01  1.205307e-01  7.286582e-01  1.508111e-01
2.313158e-01  -5.714286e-01  8.795806e-01  3.987195e-02  8.054747e-02  7.158251e-02  2.225664e-01  7.058511e-01  4.883691e-02  7.375617e-01  2.136014e-01
2.333243e-01  -5.714286e-01  8.128621e-01  1.224901e-01  6.464782e-02  1.607737e-01  7.995058e-01  3.972049e-02  2.636418e-02  7.800413e-02  8.956317e-01
2.353502e-01  -5.714286e-01  7.994553e-01  1.912739e-01  9.270766e-03  1.008985e-01  5.726961e-01  3.264053e-01  9.964613e-02  2.360300e-01  6.643239e-01
2.373938e-01  -5.714286e-01  8.728331e-01  9.249728e-02  3.466963e-02  2.465240e-02  5.105453e-02  9.242931e-01  1.025145e-01  8.564482e-01  4.103730e-02
2.394551e-01  -5.714286e-01  8.756263e-01  4.227911e-02  8.209456e-02  9.586102e-02  3.761308e-01  5.280082e-01  2.851265e-02  5.815901e-01  3.898973e-01
2.415343e-01  -5.714286e-01  8.060392e-01  1.452496e-01  4.871123e-02  1.575604e-01  8.414987e-01  9.408946e-04  3.640040e-02  1.325172e-02  9.503479e-01
2.436315e-01  -5.714286e-01  8.166712e-01  1.778030e-01  5.525862e-03  7.815599e-02  4.582478e-01  4.635962e-01  1.051728e-01  3.639492e-01  5.308779e-01
2.457469e-01  -5.714286e-01  8.881106e-01  7.125565e-02  4.063370e-02  2.437523e-02  3.835424e-02  9.372705e-01  8.751412e-02  8.903901e-01  2.209577e-02
2.478808e-01  -5.714286e-01  8.749613e-01  4.640530e-02  7.863337e-02  1.046648e-01  4.509531e-01  4.443822e-01  2.037388e-02  5.026416e-01  4.769845e-01
2.500331e-01  -5.714286e-01  8.081355e-01  1.500886e-01  4.177589e-02  1.520208e-01  8.469993e-01  9.798818e-04  3.984366e-02  2.912104e-03  9.572442e-01
2.522041e-01  -5.714286e-01  8.263598e-01  1.693169e-01  4.323322e-03  7.107360e-02  4.308410e-01  4.980854e-01  1.025666e-01  3.998421e-01  4.975913e-01
2.543940e-01  -5.714286e-01  8.956991e-01  6.597625e-02  3.832462e-02  2.288286e-02  3.750742e-02  9.396097e-01  8.141801e-02  8.965163e-01  2.206566e-02
2.566029e-01  -5.714286e-01  8.823307e-01  4.294220e-02  7.472709e-02  9.919536e-02  4.369450e-01  4.638597e-01  1.847393e-02  5.201128e-01  4.614132e-01
2.588310e-01  -5.714286e-01  8.158228e-01  1.410385e-01  4.313872e-02  1.496273e-01  8.501103e-01  2.623841e-04  3.454989e-02  8.851213e-03  9.565989e-01
2.610784e-01  -5.714286e-01  8.267387e-01  1.692713e-01  3.990035e-03  7.809545e-02  4.914181e-01  4.304864e-01  9.516585e-02  3.393106e-01  5.655235e-01
2.633454e-01  -5.714286e-01  8.964892e-01  7.460874e-02  2.890203e-02  1.961123e-02  4.365541e-02  9.367334e-01  8.389955e-02  8.817359e-01  3.436460e-02
2.656320e-01  -5.714286e-01  8.973362e-01  3.330663e-02  6.935715e-02  8.039825e-02  3.367531e-01  5.828486e-01  2.226553e-02  6.299403e-01  3.477942e-01
2.679385e-01  -5.714286e-01  8.309384e-01  1.178618e-01  5.119984e-02  1.464056e-01  8.274656e-01  2.612880e-02  2.265597e-02  5.467266e-02  9.226714e-01
2.702650e-01  -5.714286e-01  8.205891e-01  1.717338e-01  7.677043e-03  9.834635e-02  6.315319e-01  2.701217e-01  8.106451e-02  1.967343e-01  7.222012e-01
2.726117e-01  -5.714286e-01  8.865787e-01  9.861417e-02  1.480711e-02  2.255164e-02  1.057562e-01  8.716922e-01  9.086964e-02  7.956296e-01  1.135007e-01
2.749787e-01  -5.714286e-01  9.143327e-01  2.787837e-02  5.778895e-02  5.051257e-02  1.737287e-01  7.757588e-01  3.515475e-02  7.983930e-01  1.664523e-01
2.773664e-01  -5.714286e-01  8.583423e-01  7.997462e-02  6.168312e-02  1.309922e-01  7.108260e-01  1.581819e-01  1.066556e-02  2.091994e-01  7.801350e-01
2.797747e-01  -5.714286e-01  8.174004e-01  1.620541e-01  2.054549e-02  1.258283e-01  7.992553e-01  7.491635e-02  5.677128e-02  3.869056e-02  9.045382e-01
2.822040e-01  -5.714286e-01  8.624475e-01  1.345524e-01  3.000101e-03  4.468973e-02  2.978251e-01  6.574852e-01  9.286272e-02  5.676226e-01  3.395147e-01
2.846544e-01  -5.714286e-01  9.197043e-01  4.423169e-02  3.606403e-02  2.174315e-02  4.231106e-02  9.359458e-01  5.855256e-02  9.134573e-01  2.799018e-02
2.871260e-01  -5.714286e-01  8.972076e-01  3.837298e-02  6.441939e-02  9.198816e-02  4.448504e-01  4.631614e-01  1.080421e-02  5.167766e-01  4.724192e-01
2.896192e-01  -5.714286e-01  8.340676e-01  1.230780e-01  4.285443e-02  1.403917e-01  8.514752e-01  8.133125e-03  2.554068e-02  2.544687e-02  9.490124e-01
2.921339e-01  -5.714286e-01  8.330382e-01  1.609749e-01  5.986943e-03  9.056058e-02  6.207754e-01  2.886641e-01  7.640126e-02  2.182497e-01  7.053490e-01
2.946705e-01  -5.714286e-01  8.967729e-01  9.299269e-02  1.023438e-02  2.125961e-02  1.215768e-01  8.571636e-01  8.196746e-02  7.854305e-01  1.326020e-01
2.972291e-01  -5.714286e-01  9.277196e-01  2.504689e-02  4.723351e-02  3.807815e-02  1.233400e-01  8.385818e-01  3.420225e-02  8.516131e-01  1.141847e-01
2.998100e-01  -5.714286e-01  8.807919e-01  5.888663e-02  6.032142e-02  1.130102e-01  6.159826e-01  2.710072e-01  6.197877e-03  3.251308e-01  6.686713e-01
3.024132e-01  -5.714286e-01  8.289479e-01  1.404225e-01  3.062955e-02  1.328987e-01  8.593004e-01  7.800948e-03  3.815338e-02  2.771168e-04  9.615695e-01
3.050391e-01  -5.714286e-01  8.504466e-01  1.475758e-01  1.977523e-03  6.931837e-02  5.010186e-01  4.296631e-01  8.023500e-02  3.514056e-01  5.683594e-01
3.076877e-01  -5.714286e-01  9.145429e-01  7.085654e-02  1.460055e-02  1.514786e-02  6.845300e-02  9.163991e-01  7.030923e-02  8.606905e-01  6.900031e-02
3.103593e-01  -5.714286e-01  9.301298e-01  2.089226e-02  4.897797e-02  4.641358e-02  1.783750e-01  7.752114e-01  2.345665e-02  8.007327e-01  1.758107e-01
3.130542e-01  -5.714286e-01  8.771654e-01  6.630602e-02  5.652857e-02  1.168294e-01  6.681394e-01  2.150311e-01  6.005144e-03  2.655546e-01  7.284403e-01
3.157724e-01  -5.714286e-01  8.316652e-01  1.408378e-01  2.749698e-02  1.279581e-01  8.557829e-01  1.625902e-02  4.037667e-02  3.379332e-03  9.562440e-01
3.185143e-01  -5.714286e-01  8.572833e-01  1.411342e-01  1.582523e-03  6.556182e-02  4.915953e-01  4.428429e-01  7.715487e-02  3.672705e-01  5.555746e-01
3.212799e-01  -5.714286e-01  9.197012e-01  6.783340e-02  1.246544e-02  1.422651e-02  7.287263e-02  9.129009e-01  6.607232e-02  8.592940e-01  7.463370e-02
3.240696e-01  -5.714286e-01  9.364994e-01  1.907007e-02  4.443052e-02  4.075129e-02  1.530195e-01  8.062292e-01  2.274930e-02  8.279104e-01  1.493403e-01
3.268835e-01  -5.714286e-01  8.874075e-01  5.701589e-02  5.557662e-02  1.084160e-01  6.195487e-01  2.720353e-01  4.176497e-03  3.234354e-01  6.723881e-01
3.297218e-01  -5.714286e-01  8.378773e-01  1.298705e-01  3.225214e-02  1.293715e-01  8.691853e-01  1.443261e-03  3.275119e-02  9.442097e-04  9.663046e-01
3.325848e-01  -5.714286e-01  8.520495e-01  1.437349e-01  4.215562e-03  7.791962e-02  5.915220e-01  3.305583e-01  7.003088e-02  2.647430e-01  6.652261e-01
3.354726e-01  -5.714286e-01  9.123372e-01  8.210945e-02  5.553327e-03  1.907766e-02  1.406317e-01  8.402907e-01  6.858512e-02  7.772589e-01  1.541560e-01
3.383855e-01  -5.714286e-01  9.446761e-01  2.191759e-02  3.340634e-02  2.437983e-02  7.066361e-02  9.049566e-01  3.094410e-02  9.074188e-01  6.163710e-02
3.413237e-01  -5.714286e-01  9.110981e-01  3.522525e-02  5.367664e-02  8.551756e-02  4.591061e-01  4.553764e-01  3.384337e-03  5.056687e-01  4.909470e-01
3.442874e-01  -5.714286e-01  8.536706e-01  1.035796e-01  4.274978e-02  1.284324e-01  8.376928e-01  3.387478e-02  1.789695e-02  5.872761e-02  9.233754e-01
3.472769e-01  -5.714286e-01  8.413619e-01  1.446902e-01  1.394793e-02  1.031832e-01  7.652544e-01  1.315624e-01  5.545487e-02  9.005542e-02  8.544897e-01
3.502923e-01  -5.714286e-01  8.887068e-01  1.111371e-01  1.561342e-04  4.000182e-02  3.335197e-01  6.264784e-01  7.129141e-02  5.553432e-01  3.733654e-01
3.533338e-01  -5.714286e-01  9.415582e-01  4.243759e-02  1.600421e-02  1.081643e-02  3.751399e-02  9.516696e-01  4.762537e-02  9.200484e-01  3.232620e-02
3.564018e-01  -5.714286e-01  9.411314e-01  1.588570e-02  4.298291e-02  4.693461e-02  2.043691e-01  7.486963e-01  1.193400e-02  7.797452e-01  2.083207e-01
3.594965e-01  -5.714286e-01  8.894416e-01  5.908372e-02  5.147470e-02  1.069052e-01  6.426366e-01  2.504582e-01  3.653239e-03  2.982796e-01  6.980671e-01
3.626180e-01  -5.714286e-01  8.444107e-01  1.227026e-01  3.288666e-02  1.251722e-01  8.744514e-01  3.764177e-04  3.041711e-02  2.845960e-03  9.667369e-01
3.657666e-01  -5.714286e-01  8.550727e-01  1.376086e-01  7.318645e-03  8.303848e-02  6.577047e-01  2.592569e-01  6.188880e-02  2.046867e-01  7.334245e-01
3.689425e-01  -5.714286e-01  9.100334e-01  8.886260e-02  1.103994e-03  2.569983e-02  2.278351e-01  7.464651e-01  6.426676e-02  6.833023e-01  2.524309e-01
3.721460e-01  -5.714286e-01  9.520516e-01  2.818576e-02  1.976266e-02  1.224059e-02  3.158910e-02  9.561703e-01  3.570783e-02  9.402251e-01  2.406703e-02
3.753774e-01  -5.714286e-01  9.388596e-01  1.734878e-02  4.379167e-02  5.496791e-02  2.633801e-01  6.816520e-01  6.172537e-03  7.192712e-01  2.745563e-01
3.786368e-01  -5.714286e-01  8.852114e-01  6.544694e-02  4.934169e-02  1.096581e-01  6.837547e-01  2.065872e-01  5.130568e-03  2.507984e-01  7.440711e-01
3.819245e-01  -5.714286e-01  8.456352e-01  1.228582e-01  3.150653e-02  1.220802e-01  8.764319e-01  1.487860e-03  3.228454e-02  7.098584e-04  9.670056e-01
3.852407e-01  -5.714286e-01  8.592281e-01  1.329557e-01  7.816174e-03  8.100209e-02  6.598809e-01  2.591170e-01  5.976977e-02  2.071634e-01  7.330668e-01
3.885857e-01  -5.714286e-01  9.126568e-01  8.687647e-02  4.667085e-04  2.655078e-02  2.483521e-01  7.250972e-01  6.079239e-02  6.647715e-01  2.744361e-01
3.919598e-01  -5.714286e-01  9.551911e-01  2.919843e-02  1.561052e-02  9.807371e-03  3.109564e-02  9.590970e-01  3.500158e-02  9.397059e-01  2.529249e-02
3.953632e-01  -5.714286e-01  9.477996e-01  1.343336e-02  3.876708e-02  4.508040e-02  2.044498e-01  7.504698e-01  7.120045e-03  7.821168e-01  2.107632e-01
3.987961e-01  -5.714286e-01  8.985106e-01  5.250308e-02  4.898628e-02  9.891383e-02  6.034006e-01  2.976855e-01  2.575536e-03  3.440963e-01  6.533282e-01
4.022589e-01  -5.714286e-01  8.529966e-01  1.093896e-01  3.761377e-02  1.225955e-01  8.674341e-01  9.970443e-03  2.440788e-02  2.317633e-02  9.524158e-01
4.057517e-01  -5.714286e-01  8.521615e-01  1.328259e-01  1.501253e-02  9.584513e-02  7.675358e-01  1.366191e-01  5.199333e-02  9.963827e-02  8.483684e-01
