# E[GeV]  cos_zenith  Pee  Pemu  Petau  Pmue  Pmumu  Pmutau  Ptaue  Ptaumu  Ptautau
2.929770e+01  -4.489796e-01  9.999364e-01  2.775812e-05  3.585836e-05  5.090248e-05  1.596919e-01  8.402572e-01  1.271400e-05  8.402803e-01  1.597070e-01
2.955209e+01  -4.489796e-01  9.999418e-01  2.521954e-05  3.296436e-05  4.701283e-05  1.666902e-01  8.332627e-01  1.117106e-05  8.332845e-01  1.667043e-01
2.980869e+01  -4.489796e-01  9.999469e-01  2.285949e-05  3.025437e-05  4.335356e-05  1.737698e-01  8.261869e-01  9.760306e-06  8.262074e-01  1.737829e-01
3.006752e+01  -4.489796e-01  9.999516e-01  2.066900e-05  2.771974e-05  3.991427e-05  1.809245e-01  8.190356e-01  8.474467e-06  8.190548e-01  1.809367e-01
3.032860e+01  -4.489796e-01  9.999560e-01  1.863945e-05  2.535207e-05  3.668493e-05  1.881487e-01  8.118147e-01  7.306586e-06  8.118327e-01  1.881600e-01
3.059194e+01  -4.489796e-01  9.999601e-01  1.676256e-05  2.314330e-05  3.365587e-05  1.954366e-01  8.045297e-01  6.249985e-06  8.045466e-01  1.954471e-01
3.085757e+01  -4.489796e-01  9.999639e-01  1.503037e-05  2.108566e-05  3.081776e-05  2.027829e-01  7.971863e-01  5.298273e-06  7.972021e-01  2.027926e-01
3.112550e+01  -4.489796e-01  9.999674e-01  1.343523e-05  1.917168e-05  2.816158e-05  2.101821e-01  7.897897e-01  4.445326e-06  7.898044e-01  2.101911e-01
3.139577e+01  -4.489796e-01  9.999706e-01  1.196982e-05  1.739416e-05  2.567868e-05  2.176292e-01  7.823451e-01  3.685288e-06  7.823588e-01  2.176375e-01
3.166838e+01  -4.489796e-01  9.999736e-01  1.062708e-05  1.574617e-05  2.336070e-05  2.251191e-01  7.748575e-01  3.012557e-06  7.748702e-01  2.251268e-01
3.194335e+01  -4.489796e-01  9.999764e-01  9.400292e-06  1.422108e-05  2.119959e-05  2.326470e-01  7.673318e-01  2.421779e-06  7.673436e-01  2.326540e-01
3.222071e+01  -4.489796e-01  9.999789e-01  8.282977e-06  1.281250e-05  1.918763e-05  2.402081e-01  7.597727e-01  1.907841e-06  7.597836e-01  2.402145e-01
3.250049e+01  -4.489796e-01  9.999812e-01  7.268949e-06  1.151429e-05  1.731738e-05  2.477979e-01  7.521848e-01  1.465862e-06  7.521949e-01  2.478037e-01
3.278269e+01  -4.489796e-01  9.999833e-01  6.352284e-06  1.032057e-05  1.558167e-05  2.554119e-01  7.445725e-01  1.091183e-06  7.445817e-01  2.554172e-01
3.306734e+01  -4.489796e-01  9.999852e-01  5.527314e-06  9.225706e-06  1.397365e-05  2.630459e-01  7.369401e-01  7.793658e-07  7.369485e-01  2.630507e-01
3.335446e+01  -4.489796e-01  9.999870e-01  4.788619e-06  8.224282e-06  1.248672e-05  2.706958e-01  7.292917e-01  5.261771e-07  7.292994e-01  2.707001e-01
3.364408e+01  -4.489796e-01  9.999886e-01  4.131020e-06  7.311116e-06  1.111455e-05  2.783576e-01  7.216313e-01  3.275876e-07  7.216382e-01  2.783614e-01
3.393621e+01  -4.489796e-01  9.999900e-01  3.549571e-06  6.481246e-06  9.851056e-06  2.860274e-01  7.139627e-01  1.797617e-07  7.139690e-01  2.860308e-01
3.423088e+01  -4.489796e-01  9.999912e-01  3.039548e-06  5.729922e-06  8.690419e-06  2.937015e-01  7.062898e-01  7.905138e-08  7.062954e-01  2.937045e-01
3.452810e+01  -4.489796e-01  9.999924e-01  2.596446e-06  5.052598e-06  7.627055e-06  3.013764e-01  6.986160e-01  2.198898e-08  6.986210e-01  3.013790e-01
3.482791e+01  -4.489796e-01  9.999933e-01  2.215968e-06  4.444929e-06  6.655616e-06  3.090485e-01  6.909448e-01  5.280445e-09  6.909493e-01  3.090507e-01
3.513032e+01  -4.489796e-01  9.999942e-01  1.894018e-06  3.902761e-06  5.770980e-06  3.167146e-01  6.832796e-01  2.579871e-08  6.832835e-01  3.167165e-01
3.543536e+01  -4.489796e-01  9.999950e-01  1.626694e-06  3.422127e-06  4.968244e-06  3.243714e-01  6.756236e-01  8.057727e-08  6.756269e-01  3.243730e-01
3.574304e+01  -4.489796e-01  9.999956e-01  1.410284e-06  2.999239e-06  4.242719e-06  3.320160e-01  6.679798e-01  1.668039e-07  6.679826e-01  3.320172e-01
3.605340e+01  -4.489796e-01  9.999961e-01  1.241253e-06  2.630482e-06  3.589921e-06  3.396452e-01  6.603512e-01  2.818144e-07  6.603535e-01  3.396462e-01
3.636645e+01  -4.489796e-01  9.999966e-01  1.116242e-06  2.312409e-06  3.005563e-06  3.472564e-01  6.527406e-01  4.230870e-07  6.527425e-01  3.472571e-01
3.668222e+01  -4.489796e-01  9.999969e-01  1.032056e-06  2.041732e-06  2.485552e-06  3.548467e-01  6.451508e-01  5.882360e-07  6.451522e-01  3.548472e-01
3.700073e+01  -4.489796e-01  9.999972e-01  9.856620e-07  1.815322e-06  2.025977e-06  3.624137e-01  6.375843e-01  7.750067e-07  6.375853e-01  3.624139e-01
3.732200e+01  -4.489796e-01  9.999974e-01  9.741822e-07  1.630196e-06  1.623109e-06  3.699547e-01  6.300437e-01  9.812696e-07  6.300443e-01  3.699547e-01
3.764607e+01  -4.489796e-01  9.999975e-01  9.948852e-07  1.483517e-06  1.273387e-06  3.774674e-01  6.225313e-01  1.205015e-06  6.225316e-01  3.774672e-01
3.797295e+01  -4.489796e-01  9.999976e-01  1.045182e-06  1.372586e-06  9.734189e-07  3.849495e-01  6.150495e-01  1.444349e-06  6.150494e-01  3.849491e-01
3.830267e+01  -4.489796e-01  9.999976e-01  1.122621e-06  1.294837e-06  7.199711e-07  3.923989e-01  6.076004e-01  1.697486e-06  6.076000e-01  3.923983e-01
3.863525e+01  -4.489796e-01  9.999975e-01  1.224879e-06  1.247832e-06  5.099638e-07  3.998134e-01  6.001861e-01  1.962748e-06  6.001853e-01  3.998127e-01
3.897072e+01  -4.489796e-01  9.999974e-01  1.349761e-06  1.229258e-06  3.404652e-07  4.071911e-01  5.928085e-01  2.238554e-06  5.928075e-01  4.071902e-01
3.930910e+01  -4.489796e-01  9.999973e-01  1.495190e-06  1.236918e-06  2.086861e-07  4.145301e-01  5.854697e-01  2.523422e-06  5.854684e-01  4.145291e-01
3.965042e+01  -4.489796e-01  9.999971e-01  1.659206e-06  1.268728e-06  1.119741e-07  4.218286e-01  5.781713e-01  2.815960e-06  5.781697e-01  4.218275e-01
3.999471e+01  -4.489796e-01  9.999968e-01  1.839956e-06  1.322717e-06  4.780807e-08  4.290849e-01  5.709151e-01  3.114864e-06  5.709133e-01  4.290836e-01
4.034198e+01  -4.489796e-01  9.999966e-01  2.035696e-06  1.397013e-06  1.379372e-08  4.362974e-01  5.637026e-01  3.418915e-06  5.637006e-01  4.362960e-01
4.069227e+01  -4.489796e-01  9.999963e-01  2.244779e-06  1.489848e-06  7.657900e-09  4.434645e-01  5.565355e-01  3.726969e-06  5.565333e-01  4.434630e-01
4.104560e+01  -4.489796e-01  9.999959e-01  2.465658e-06  1.599549e-06  2.724402e-08  4.505848e-01  5.494152e-01  4.037963e-06  5.494128e-01  4.505832e-01
4.140200e+01  -4.489796e-01  9.999956e-01  2.696876e-06  1.724534e-06  7.050726e-08  4.576569e-01  5.423430e-01  4.350903e-06  5.423404e-01  4.576552e-01
4.176149e+01  -4.489796e-01  9.999952e-01  2.937063e-06  1.863310e-06  1.355100e-07  4.646796e-01  5.353203e-01  4.664864e-06  5.353175e-01  4.646778e-01
4.212410e+01  -4.489796e-01  9.999948e-01  3.184936e-06  2.014469e-06  2.204174e-07  4.716516e-01  5.283482e-01  4.978987e-06  5.283452e-01  4.716498e-01
4.248987e+01  -4.489796e-01  9.999944e-01  3.439287e-06  2.176680e-06  3.234932e-07  4.785717e-01  5.214279e-01  5.292474e-06  5.214248e-01  4.785699e-01
4.285880e+01  -4.489796e-01  9.999940e-01  3.698989e-06  2.348694e-06  4.430951e-07  4.854390e-01  5.145605e-01  5.604588e-06  5.145573e-01  4.854371e-01
4.323095e+01  -4.489796e-01  9.999935e-01  3.962986e-06  2.529331e-06  5.776716e-07  4.922524e-01  5.077470e-01  5.914646e-06  5.077436e-01  4.922505e-01
4.360632e+01  -4.489796e-01  9.999931e-01  4.230291e-06  2.717485e-06  7.257571e-07  4.990110e-01  5.009883e-01  6.222018e-06  5.009847e-01  4.990090e-01
4.398495e+01  -4.489796e-01  9.999926e-01  4.499982e-06  2.912114e-06  8.859692e-07  5.057139e-01  4.942852e-01  6.526126e-06  4.942816e-01  5.057119e-01
4.436687e+01  -4.489796e-01  9.999921e-01  4.771201e-06  3.112242e-06  1.057004e-06  5.123603e-01  4.876386e-01  6.826439e-06  4.876349e-01  5.123582e-01
4.475211e+01  -4.489796e-01  9.999916e-01  5.043151e-06  3.316954e-06  1.237634e-06  5.189494e-01  4.810493e-01  7.122471e-06  4.810455e-01  5.189474e-01
4.514069e+01  -4.489796e-01  9.999912e-01  5.315089e-06  3.525392e-06  1.426702e-06  5.254806e-01  4.745179e-01  7.413779e-06  4.745140e-01  5.254785e-01
4.553265e+01  -4.489796e-01  9.999907e-01  5.586327e-06  3.736755e-06  1.623122e-06  5.319533e-01  4.680451e-01  7.699960e-06  4.680411e-01  5.319512e-01
4.592801e+01  -4.489796e-01  9.999902e-01  5.856228e-06  3.950294e-06  1.825873e-06  5.383668e-01  4.616314e-01  7.980649e-06  4.616274e-01  5.383646e-01
4.632680e+01  -4.489796e-01  9.999897e-01  6.124205e-06  4.165310e-06  2.033996e-06  5.447206e-01  4.552774e-01  8.255519e-06  4.552733e-01  5.447185e-01
4.672905e+01  -4.489796e-01  9.999892e-01  6.389715e-06  4.381153e-06  2.246592e-06  5.510143e-01  4.489835e-01  8.524275e-06  4.489793e-01  5.510121e-01
4.713480e+01  -4.489796e-01  9.999888e-01  6.652259e-06  4.597217e-06  2.462821e-06  5.572474e-01  4.427502e-01  8.786656e-06  4.427460e-01  5.572452e-01
4.754407e+01  -4.489796e-01  9.999883e-01  6.911381e-06  4.812941e-06  2.681893e-06  5.634195e-01  4.365778e-01  9.042429e-06  4.365735e-01  5.634174e-01
4.795690e+01  -4.489796e-01  9.999878e-01  7.166662e-06  5.027804e-06  2.903076e-06  5.695304e-01  4.304667e-01  9.291391e-06  4.304624e-01  5.695283e-01
4.837330e+01  -4.489796e-01  9.999873e-01  7.417722e-06  5.241324e-06  3.125681e-06  5.755797e-01  4.244171e-01  9.533366e-06  4.244128e-01  5.755776e-01
4.879333e+01  -4.489796e-01  9.999869e-01  7.664215e-06  5.453058e-06  3.349070e-06  5.815673e-01  4.184294e-01  9.768203e-06  4.184251e-01  5.815651e-01
4.921700e+01  -4.489796e-01  9.999864e-01  7.905828e-06  5.662594e-06  3.572648e-06  5.874927e-01  4.125037e-01  9.995773e-06  4.124994e-01  5.874906e-01
4.964435e+01  -4.489796e-01  9.999860e-01  8.142279e-06  5.869557e-06  3.795863e-06  5.933560e-01  4.066402e-01  1.021597e-05  4.066358e-01  5.933540e-01
5.007541e+01  -4.489796e-01  9.999856e-01  8.373316e-06  6.073603e-06  4.018203e-06  5.991570e-01  4.008390e-01  1.042872e-05  4.008346e-01  5.991550e-01
5.051022e+01  -4.489796e-01  9.999851e-01  8.598715e-06  6.274417e-06  4.239193e-06  6.048956e-01  3.951002e-01  1.063394e-05  3.950958e-01  6.048936e-01
5.094880e+01  -4.489796e-01  9.999847e-01  8.818277e-06  6.471711e-06  4.458397e-06  6.105717e-01  3.894238e-01  1.083159e-05  3.894195e-01  6.105697e-01
5.139118e+01  -4.489796e-01  9.999843e-01  9.031830e-06  6.665227e-06  4.675410e-06  6.161853e-01  3.838100e-01  1.102165e-05  3.838056e-01  6.161833e-01
5.183741e+01  -4.489796e-01  9.999839e-01  9.239223e-06  6.854730e-06  4.889863e-06  6.217365e-01  3.782587e-01  1.120409e-05  3.782543e-01  6.217345e-01
5.228751e+01  -4.489796e-01  9.999835e-01  9.440327e-06  7.040009e-06  5.101416e-06  6.272251e-01  3.727698e-01  1.137892e-05  3.727654e-01  6.272232e-01
5.274153e+01  -4.489796e-01  9.999831e-01  9.635034e-06  7.220876e-06  5.309758e-06  6.326514e-01  3.673433e-01  1.154615e-05  3.673389e-01  6.326495e-01
5.319948e+01  -4.489796e-01  9.999828e-01  9.823255e-06  7.397164e-06  5.514606e-06  6.380154e-01  3.619790e-01  1.170581e-05  3.619747e-01  6.380136e-01
5.366141e+01  -4.489796e-01  9.999824e-01  1.000492e-05  7.568726e-06  5.715704e-06  6.433173e-01  3.566770e-01  1.185794e-05  3.566727e-01  6.433154e-01
5.412735e+01  -4.489796e-01  9.999821e-01  1.017997e-05  7.735433e-06  5.912820e-06  6.485571e-01  3.514370e-01  1.200258e-05  3.514327e-01  6.485553e-01
5.459734e+01  -4.489796e-01  9.999818e-01  1.034837e-05  7.897176e-06  6.105746e-06  6.537351e-01  3.462588e-01  1.213980e-05  3.462546e-01  6.537333e-01
5.507141e+01  -4.489796e-01  9.999814e-01  1.051010e-05  8.053859e-06  6.294294e-06  6.588514e-01  3.411423e-01  1.226967e-05  3.411381e-01  6.588496e-01
5.554959e+01  -4.489796e-01  9.999811e-01  1.066514e-05  8.205404e-06  6.478299e-06  6.639062e-01  3.360873e-01  1.239225e-05  3.360831e-01  6.639045e-01
5.603193e+01  -4.489796e-01  9.999808e-01  1.081350e-05  8.351748e-06  6.657615e-06  6.688999e-01  3.310934e-01  1.250764e-05  3.310893e-01  6.688982e-01
5.651845e+01  -4.489796e-01  9.999806e-01  1.095520e-05  8.492841e-06  6.832114e-06  6.738326e-01  3.261605e-01  1.261592e-05  3.261564e-01  6.738310e-01
5.700920e+01  -4.489796e-01  9.999803e-01  1.109025e-05  8.628645e-06  7.001685e-06  6.787047e-01  3.212883e-01  1.271720e-05  3.212843e-01  6.787030e-01
5.750421e+01  -4.489796e-01  9.999800e-01  1.121869e-05  8.759134e-06  7.166235e-06  6.835163e-01  3.164765e-01  1.281158e-05  3.164725e-01  6.835147e-01
5.800352e+01  -4.489796e-01  9.999798e-01  1.134056e-05  8.884294e-06  7.325685e-06  6.882679e-01  3.117248e-01  1.289917e-05  3.117208e-01  6.882663e-01
5.850716e+01  -4.489796e-01  9.999795e-01  1.145593e-05  9.004123e-06  7.479969e-06  6.929598e-01  3.070328e-01  1.298008e-05  3.070288e-01  6.929582e-01
5.901518e+01  -4.489796e-01  9.999793e-01  1.156484e-05  9.118624e-06  7.629037e-06  6.975922e-01  3.024002e-01  1.305443e-05  3.023962e-01  6.975907e-01
5.952760e+01  -4.489796e-01  9.999791e-01  1.166737e-05  9.227813e-06  7.772850e-06  7.021656e-01  2.978266e-01  1.312234e-05  2.978227e-01  7.021642e-01
6.004448e+01  -4.489796e-01  9.999789e-01  1.176360e-05  9.331714e-06  7.911382e-06  7.066804e-01  2.933117e-01  1.318393e-05  2.933079e-01  7.066789e-01
6.056585e+01  -4.489796e-01  9.999787e-01  1.185360e-05  9.430357e-06  8.044617e-06  7.111368e-01  2.888551e-01  1.323934e-05  2.888513e-01  7.111354e-01
6.109174e+01  -4.489796e-01  9.999785e-01  1.193746e-05  9.523779e-06  8.172548e-06  7.155354e-01  2.844564e-01  1.328869e-05  2.844527e-01  7.155340e-01
6.162220e+01  -4.489796e-01  9.999784e-01  1.201527e-05  9.612026e-06  8.295181e-06  7.198765e-01  2.801152e-01  1.333212e-05  2.801115e-01  7.198752e-01
6.215726e+01  -4.489796e-01  9.999782e-01  1.208713e-05  9.695148e-06  8.412527e-06  7.241605e-01  2.758311e-01  1.336975e-05  2.758274e-01  7.241592e-01
6.269697e+01  -4.489796e-01  9.999781e-01  1.215314e-05  9.773201e-06  8.524608e-06  7.283879e-01  2.716036e-01  1.340173e-05  2.716000e-01  7.283866e-01
6.324137e+01  -4.489796e-01  9.999779e-01  1.221340e-05  9.846246e-06  8.631452e-06  7.325591e-01  2.674323e-01  1.342819e-05  2.674287e-01  7.325579e-01
6.379049e+01  -4.489796e-01  9.999778e-01  1.226801e-05  9.914350e-06  8.733095e-06  7.366745e-01  2.633167e-01  1.344927e-05  2.633132e-01  7.366733e-01
6.434438e+01  -4.489796e-01  9.999777e-01  1.231709e-05  9.977581e-06  8.829579e-06  7.407347e-01  2.592565e-01  1.346510e-05  2.592530e-01  7.407335e-01
6.490308e+01  -4.489796e-01  9.999776e-01  1.236076e-05  1.003601e-05  8.920952e-06  7.447400e-01  2.552511e-01  1.347582e-05  2.552477e-01  7.447389e-01
6.546664e+01  -4.489796e-01  9.999775e-01  1.239911e-05  1.008973e-05  9.007268e-06  7.486909e-01  2.513001e-01  1.348157e-05  2.512967e-01  7.486899e-01
6.603508e+01  -4.489796e-01  9.999774e-01  1.243228e-05  1.013880e-05  9.088585e-06  7.525880e-01  2.474029e-01  1.348249e-05  2.473996e-01  7.525870e-01
6.660846e+01  -4.489796e-01  9.999774e-01  1.246037e-05  1.018331e-05  9.164967e-06  7.564317e-01  2.435592e-01  1.347871e-05  2.435559e-01  7.564306e-01
6.718682e+01  -4.489796e-01  9.999773e-01  1.248350e-05  1.022335e-05  9.236481e-06  7.602224e-01  2.397684e-01  1.347037e-05  2.397651e-01  7.602214e-01
6.777020e+01  -4.489796e-01  9.999772e-01  1.250180e-05  1.025901e-05  9.303197e-06  7.639607e-01  2.360300e-01  1.345761e-05  2.360268e-01  7.639598e-01
6.835865e+01  -4.489796e-01  9.999772e-01  1.251539e-05  1.029037e-05  9.365192e-06  7.676471e-01  2.323435e-01  1.344056e-05  2.323404e-01  7.676462e-01
6.895221e+01  -4.489796e-01  9.999772e-01  1.252437e-05  1.031752e-05  9.422541e-06  7.712821e-01  2.287085e-01  1.341935e-05  2.287054e-01  7.712812e-01
6.955092e+01  -4.489796e-01  9.999771e-01  1.252889e-05  1.034057e-05  9.475326e-06  7.748661e-01  2.251244e-01  1.339412e-05  2.251214e-01  7.748652e-01
7.015483e+01  -4.489796e-01  9.999771e-01  1.252904e-05  1.035959e-05  9.523630e-06  7.783997e-01  2.215908e-01  1.336500e-05  2.215878e-01  7.783989e-01
7.076398e+01  -4.489796e-01  9.999771e-01  1.252497e-05  1.037469e-05  9.567537e-06  7.818834e-01  2.181070e-01  1.333212e-05  2.181040e-01  7.818826e-01
7.137842e+01  -4.489796e-01  9.999771e-01  1.251678e-05  1.038596e-05  9.607133e-06  7.853177e-01  2.146727e-01  1.329560e-05  2.146697e-01  7.853170e-01
7.199820e+01  -4.489796e-01  9.999771e-01  1.250459e-05  1.039349e-05  9.642509e-06  7.887032e-01  2.112872e-01  1.325557e-05  2.112843e-01  7.887024e-01
7.262336e+01  -4.489796e-01  9.999771e-01  1.248853e-05  1.039738e-05  9.673752e-06  7.920402e-01  2.079501e-01  1.321216e-05  2.079473e-01  7.920395e-01
7.325395e+01  -4.489796e-01  9.999771e-01  1.246871e-05  1.039773e-05  9.700955e-06  7.953294e-01  2.046609e-01  1.316549e-05  2.046581e-01  7.953287e-01
7.389001e+01  -4.489796e-01  9.999772e-01  1.244525e-05  1.039463e-05  9.724209e-06  7.985713e-01  2.014189e-01  1.311568e-05  2.014162e-01  7.985707e-01
7.453160e+01  -4.489796e-01  9.999772e-01  1.241827e-05  1.038818e-05  9.743605e-06  8.017664e-01  1.982239e-01  1.306285e-05  1.982212e-01  8.017658e-01
7.517875e+01  -4.489796e-01  9.999772e-01  1.238788e-05  1.037848e-05  9.759238e-06  8.049152e-01  1.950751e-01  1.300711e-05  1.950724e-01  8.049146e-01
7.583153e+01  -4.489796e-01  9.999773e-01  1.235419e-05  1.036560e-05  9.771201e-06  8.080182e-01  1.919720e-01  1.294859e-05  1.919695e-01  8.080176e-01
7.648997e+01  -4.489796e-01  9.999773e-01  1.231732e-05  1.034967e-05  9.779587e-06  8.110759e-01  1.889143e-01  1.288739e-05  1.889118e-01  8.110754e-01
7.715413e+01  -4.489796e-01  9.999774e-01  1.227737e-05  1.033075e-05  9.784490e-06  8.140889e-01  1.859013e-01  1.282363e-05  1.858988e-01  8.140884e-01
7.782406e+01  -4.489796e-01  9.999775e-01  1.223446e-05  1.030896e-05  9.786003e-06  8.170577e-01  1.829325e-01  1.275742e-05  1.829300e-01  8.170572e-01
7.849981e+01  -4.489796e-01  9.999775e-01  1.218870e-05  1.028437e-05  9.784220e-06  8.199828e-01  1.800074e-01  1.268885e-05  1.800050e-01  8.199823e-01
7.918142e+01  -4.489796e-01  9.999776e-01  1.214019e-05  1.025709e-05  9.779233e-06  8.228647e-01  1.771255e-01  1.261804e-05  1.771231e-01  8.228642e-01
7.986895e+01  -4.489796e-01  9.999777e-01  1.208903e-05  1.022720e-05  9.771134e-06  8.257040e-01  1.742863e-01  1.254509e-05  1.742840e-01  8.257035e-01
8.056245e+01  -4.489796e-01  9.999778e-01  1.203533e-05  1.019479e-05  9.760016e-06  8.285010e-01  1.714892e-01  1.247010e-05  1.714869e-01  8.285006e-01
8.126197e+01  -4.489796e-01  9.999779e-01  1.197919e-05  1.015994e-05  9.745970e-06  8.312564e-01  1.687338e-01  1.239316e-05  1.687316e-01  8.312560e-01
8.196757e+01  -4.489796e-01  9.999780e-01  1.192071e-05  1.012276e-05  9.729086e-06  8.339707e-01  1.660196e-01  1.231438e-05  1.660174e-01  8.339703e-01
8.267929e+01  -4.489796e-01  9.999781e-01  1.185999e-05  1.008331e-05  9.709453e-06  8.366443e-01  1.633459e-01  1.223384e-05  1.633438e-01  8.366440e-01
8.339719e+01  -4.489796e-01  9.999782e-01  1.179711e-05  1.004169e-05  9.687161e-06  8.392779e-01  1.607125e-01  1.215164e-05  1.607103e-01  8.392775e-01
8.412133e+01  -4.489796e-01  9.999783e-01  1.173218e-05  9.997974e-06  9.662296e-06  8.418717e-01  1.581186e-01  1.206786e-05  1.581165e-01  8.418714e-01
8.485175e+01  -4.489796e-01  9.999784e-01  1.166529e-05  9.952250e-06  9.634945e-06  8.444265e-01  1.555639e-01  1.198260e-05  1.555618e-01  8.444262e-01
8.558852e+01  -4.489796e-01  9.999785e-01  1.159653e-05  9.904594e-06  9.605193e-06  8.469426e-01  1.530478e-01  1.189593e-05  1.530458e-01  8.469423e-01
8.633168e+01  -4.489796e-01  9.999786e-01  1.152598e-05  9.855088e-06  9.573126e-06  8.494206e-01  1.505699e-01  1.180795e-05  1.505679e-01  8.494203e-01
8.708130e+01  -4.489796e-01  9.999787e-01  1.145374e-05  9.803806e-06  9.538825e-06  8.518609e-01  1.481296e-01  1.171872e-05  1.481276e-01  8.518606e-01
8.783743e+01  -4.489796e-01  9.999789e-01  1.137988e-05  9.750827e-06  9.502372e-06  8.542641e-01  1.457264e-01  1.162833e-05  1.457246e-01  8.542638e-01
8.860012e+01  -4.489796e-01  9.999790e-01  1.130448e-05  9.696223e-06  9.463849e-06  8.566305e-01  1.433600e-01  1.153686e-05  1.433582e-01  8.566303e-01
8.936943e+01  -4.489796e-01  9.999791e-01  1.122764e-05  9.640067e-06  9.423333e-06  8.589608e-01  1.410298e-01  1.144437e-05  1.410279e-01  8.589606e-01
9.014542e+01  -4.489796e-01  9.999793e-01  1.114942e-05  9.582432e-06  9.380904e-06  8.612554e-01  1.387352e-01  1.135095e-05  1.387335e-01  8.612552e-01
9.092815e+01  -4.489796e-01  9.999794e-01  1.106991e-05  9.523387e-06  9.336637e-06  8.635147e-01  1.364760e-01  1.125666e-05  1.364742e-01  8.635145e-01
9.171768e+01  -4.489796e-01  9.999795e-01  1.098917e-05  9.463000e-06  9.290607e-06  8.657392e-01  1.342515e-01  1.116156e-05  1.342498e-01  8.657391e-01
9.251406e+01  -4.489796e-01  9.999797e-01  1.090728e-05  9.401339e-06  9.242887e-06  8.679295e-01  1.320613e-01  1.106573e-05  1.320596e-01  8.679293e-01
9.331736e+01  -4.489796e-01  9.999798e-01  1.082431e-05  9.338467e-06  9.193551e-06  8.700858e-01  1.299050e-01  1.096923e-05  1.299033e-01  8.700857e-01
9.412763e+01  -4.489796e-01  9.999800e-01  1.074034e-05  9.274451e-06  9.142669e-06  8.722088e-01  1.277820e-01  1.087212e-05  1.277804e-01  8.722087e-01
9.494494e+01  -4.489796e-01  9.999801e-01  1.065542e-05  9.209350e-06  9.090309e-06  8.742989e-01  1.256920e-01  1.077446e-05  1.256905e-01  8.742988e-01
9.576935e+01  -4.489796e-01  9.999803e-01  1.056963e-05  9.143228e-06  9.036540e-06  8.763564e-01  1.236345e-01  1.067631e-05  1.236330e-01  8.763563e-01
9.660091e+01  -4.489796e-01  9.999804e-01  1.048302e-05  9.076142e-06  8.981428e-06  8.783820e-01  1.216091e-01  1.057773e-05  1.216075e-01  8.783819e-01
9.743970e+01  -4.489796e-01  9.999806e-01  1.039566e-05  9.008150e-06  8.925039e-06  8.803759e-01  1.196152e-01  1.047877e-05  1.196137e-01  8.803758e-01
9.828576e+01  -4.489796e-01  9.999808e-01  1.030760e-05  8.939310e-06  8.867434e-06  8.823387e-01  1.176525e-01  1.037948e-05  1.176510e-01  8.823386e-01
9.913918e+01  -4.489796e-01  9.999809e-01  1.021892e-05  8.869676e-06  8.808677e-06  8.842707e-01  1.157205e-01  1.027992e-05  1.157191e-01  8.842707e-01
1.000000e+02  -4.489796e-01  9.999811e-01  1.012966e-05  8.799300e-06  8.748828e-06  8.861725e-01  1.138188e-01  1.018013e-05  1.138174e-01  8.861724e-01

1.000000e-01  -4.285714e-01  9.863882e-01  5.931917e-03  7.679916e-03  6.197834e-03  9.851834e-01  8.618740e-03  7.413999e-03  8.884657e-03  9.837013e-01
1.008683e-01  -4.285714e-01  9.884919e-01  3.581890e-03  7.926237e-03  1.327117e-03  9.265524e-01  7.212048e-02  1.018101e-02  6.986570e-02  9.199533e-01
1.017441e-01  -4.285714e-01  9.798678e-01  9.839796e-03  1.029237e-02  3.857482e-03  7.876232e-01  2.085193e-01  1.627469e-02  2.025370e-01  7.811883e-01
1.026276e-01  -4.285714e-01  9.609087e-01  2.287214e-02  1.621915e-02  1.522791e-02  5.723647e-01  4.124074e-01  2.386338e-02  4.047632e-01  5.713734e-01
1.035187e-01  -4.285714e-01  9.360157e-01  3.770946e-02  2.627484e-02  3.356677e-02  3.184507e-01  6.479825e-01  3.041753e-02  6.438398e-01  3.257427e-01
1.044175e-01  -4.285714e-01  9.139055e-01  4.728279e-02  3.881166e-02  5.253170e-02  1.008474e-01  8.466209e-01  3.356275e-02  8.518698e-01  1.145675e-01
1.053242e-01  -4.285714e-01  9.052375e-01  4.553834e-02  4.922419e-02  6.262194e-02  1.425045e-02  9.231276e-01  3.214059e-02  9.402112e-01  2.764820e-02
1.062387e-01  -4.285714e-01  9.170922e-01  3.171040e-02  5.119738e-02  5.607264e-02  1.285967e-01  8.153306e-01  2.683513e-02  8.396929e-01  1.334720e-01
1.071612e-01  -4.285714e-01  9.463146e-01  1.293577e-02  4.074959e-02  3.393681e-02  4.302276e-01  5.358356e-01  1.974855e-02  5.568366e-01  4.234148e-01
1.080917e-01  -4.285714e-01  9.767199e-01  1.691410e-03  2.158872e-02  1.027115e-02  7.868150e-01  2.029139e-01  1.300898e-02  2.114936e-01  7.754974e-01
1.090302e-01  -4.285714e-01  9.856801e-01  7.159529e-03  7.160369e-03  6.752788e-03  9.858594e-01  7.387822e-03  7.567110e-03  6.981081e-03  9.854518e-01
1.099769e-01  -4.285714e-01  9.602914e-01  2.565648e-02  1.405217e-02  3.608291e-02  8.648612e-01  9.905585e-02  3.625741e-03  1.094823e-01  8.868920e-01
1.109319e-01  -4.285714e-01  9.128332e-01  4.009126e-02  4.707554e-02  8.464499e-02  4.684882e-01  4.468668e-01  2.521815e-03  4.914205e-01  5.060577e-01
